month,region,rainfall_mm,temperature_c,customer_group,shop_type,product_category,product_name,unit_price_tzs,units_sold,demand_level
7,Arusha,19.5,17.72,worker,retail_shop,Personal care,Perfume,3709,25,High
4,Zanzibar,499.3,26.05,general,market_stall,Sports goods,Yoga Mat,585,21,Low
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Resistance Bands,1292,22,High
4,Arusha,185.1,20.07,general,retail_shop,Personal care,Lipstick,1307,19,Low
7,Kilimanjaro,1.9,20.71,general,retail_shop,Phone accessories,Smartphone,4938,25,High
7,Kilimanjaro,1.9,20.71,general,market_stall,Sports goods,Yoga Mat,1031,12,Low
4,Kilimanjaro,205.1,22.21,general,retail_shop,Personal care,Foundation,2577,28,High
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Personal care,Lipstick,3261,18,High
10,Zanzibar,83.5,26.64,general,retail_shop,Household items,Curtains,4867,29,High
10,Dar es Salaam,82.3,25.97,worker,small_shop,Stationery,Biography,195,14,High
7,Zanzibar,35.5,24.65,general,retail_shop,Household items,Wall Art,2043,20,High
4,Dar es Salaam,522.0,25.6,general,retail_shop,Phone accessories,Laptop,926,10,Low
7,Kilimanjaro,1.9,20.71,general,small_shop,Stationery,Fiction,2995,22,Low
10,Arusha,56.8,21.36,worker,retail_shop,Personal care,Perfume,2491,15,Low
10,Dar es Salaam,82.3,25.97,youth,retail_shop,Phone accessories,Laptop,4496,16,High
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Phone accessories,Smartphone,4452,24,High
1,Kilimanjaro,43.6,24.46,worker,market_stall,Clothing,Jacket,3659,15,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Personal care,Foundation,1769,27,High
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Wall Art,1671,20,High
4,Mwanza,222.6,22.37,general,retail_shop,Phone accessories,Laptop,3384,23,High
4,Arusha,185.1,20.07,general,small_shop,Stationery,Comics,1773,16,High
7,Kilimanjaro,1.9,20.71,youth,retail_shop,Personal care,Foundation,2877,18,Low
1,Mwanza,136.25,21.97,youth,market_stall,Sports goods,Resistance Bands,118,24,High
7,Arusha,19.5,17.72,general,market_stall,Clothing,T-shirt,2949,10,Low
7,Mwanza,52.2,22.75,worker,small_shop,Stationery,Biography,803,21,Low
10,Arusha,56.8,21.36,youth,market_stall,Clothing,Jeans,2466,6,Low
7,Mwanza,52.2,22.75,youth,small_shop,Stationery,Comics,1513,22,Low
1,Dar es Salaam,191.9,27.62,worker,market_stall,Clothing,Jeans,3074,20,High
10,Mwanza,152.75,22.48,worker,retail_shop,Personal care,Foundation,1144,26,High
4,Zanzibar,499.3,26.05,general,retail_shop,Personal care,Perfume,290,23,High
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Moisturizer,3637,24,High
10,Dar es Salaam,82.3,25.97,worker,market_stall,Sports goods,Treadmill,1489,14,Low
4,Zanzibar,499.3,26.05,worker,market_stall,Clothing,Jeans,2713,19,Low
7,Mwanza,52.2,22.75,worker,small_shop,Stationery,Fiction,4402,24,Low
1,Zanzibar,201.3,27.76,worker,retail_shop,Phone accessories,Laptop,1666,17,Low
4,Arusha,185.1,20.07,general,market_stall,Sports goods,Treadmill,2053,10,Low
4,Mwanza,222.6,22.37,youth,market_stall,Clothing,T-shirt,2282,8,Low
7,Zanzibar,35.5,24.65,general,retail_shop,Personal care,Moisturizer,4548,25,High
4,Arusha,185.1,20.07,worker,retail_shop,Household items,Cushions,999,10,Low
4,Zanzibar,499.3,26.05,general,retail_shop,Household items,Curtains,2826,10,Low
4,Arusha,185.1,20.07,youth,retail_shop,Household items,Cushions,1478,20,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Wall Art,1111,22,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Household items,Curtains,2462,8,Low
7,Zanzibar,35.5,24.65,general,market_stall,Clothing,Jeans,4737,15,High
7,Dar es Salaam,20.9,24.91,youth,retail_shop,Household items,Curtains,582,15,Low
4,Arusha,185.1,20.07,worker,market_stall,Clothing,Jacket,1345,20,Low
4,Kilimanjaro,205.1,22.21,worker,small_shop,Stationery,Fiction,3464,23,High
10,Zanzibar,83.5,26.64,general,market_stall,Sports goods,Resistance Bands,1891,27,High
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Phone accessories,Smartwatch,2141,25,High
1,Kilimanjaro,43.6,24.46,worker,market_stall,Clothing,Jacket,2315,6,Low
4,Arusha,185.1,20.07,worker,retail_shop,Personal care,Foundation,1118,16,High
10,Kilimanjaro,51.7,23.9,youth,small_shop,Stationery,Comics,3745,19,High
1,Zanzibar,201.3,27.76,worker,retail_shop,Household items,Wall Art,3215,17,Low
10,Kilimanjaro,51.7,23.9,general,retail_shop,Personal care,Perfume,3869,9,Low
7,Kilimanjaro,1.9,20.71,general,retail_shop,Household items,Cushions,1386,16,Low
1,Dar es Salaam,191.9,27.62,worker,market_stall,Sports goods,Yoga Mat,4767,21,High
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Phone accessories,Laptop,168,16,High
1,Zanzibar,201.3,27.76,general,retail_shop,Household items,Cushions,2934,17,Low
1,Kilimanjaro,43.6,24.46,general,market_stall,Sports goods,Resistance Bands,3291,26,High
1,Zanzibar,201.3,27.76,general,small_shop,Stationery,Comics,1111,27,High
10,Kilimanjaro,51.7,23.9,worker,market_stall,Clothing,T-shirt,1851,22,High
1,Kilimanjaro,43.6,24.46,general,market_stall,Clothing,Jeans,3240,22,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Personal care,Foundation,1456,21,Low
1,Mwanza,136.25,21.97,worker,retail_shop,Personal care,Foundation,1938,27,High
4,Kilimanjaro,205.1,22.21,worker,market_stall,Sports goods,Treadmill,643,19,Low
1,Mwanza,136.25,21.97,worker,retail_shop,Household items,Cushions,982,7,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Lamp,4518,22,High
10,Kilimanjaro,51.7,23.9,youth,retail_shop,Household items,Curtains,2246,21,Low
10,Zanzibar,83.5,26.64,general,retail_shop,Phone accessories,Smartphone,349,16,Low
1,Zanzibar,201.3,27.76,youth,market_stall,Sports goods,Yoga Mat,4078,15,Low
4,Dar es Salaam,522.0,25.6,general,small_shop,Stationery,Biography,3412,20,Low
7,Dar es Salaam,20.9,24.91,general,retail_shop,Household items,Cushions,3183,25,High
10,Mwanza,152.75,22.48,worker,retail_shop,Personal care,Foundation,4089,13,Low
10,Arusha,56.8,21.36,worker,retail_shop,Personal care,Moisturizer,4348,16,High
4,Mwanza,222.6,22.37,general,retail_shop,Household items,Curtains,4345,23,High
1,Dar es Salaam,191.9,27.62,worker,retail_shop,Phone accessories,Laptop,4872,19,Low
7,Zanzibar,35.5,24.65,worker,market_stall,Sports goods,Resistance Bands,2649,21,Low
7,Kilimanjaro,1.9,20.71,youth,retail_shop,Phone accessories,Headphones,622,24,High
1,Zanzibar,201.3,27.76,worker,small_shop,Stationery,Comics,4445,10,High
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Perfume,1117,21,High
7,Kilimanjaro,1.9,20.71,general,retail_shop,Phone accessories,Smartwatch,1703,22,Low
1,Dar es Salaam,191.9,27.62,worker,market_stall,Sports goods,Dumbbells,4756,23,High
1,Dar es Salaam,191.9,27.62,general,retail_shop,Household items,Lamp,4683,12,High
7,Zanzibar,35.5,24.65,general,retail_shop,Household items,Curtains,4504,19,Low
7,Dar es Salaam,20.9,24.91,worker,market_stall,Sports goods,Dumbbells,4629,13,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Biography,2185,14,High
10,Arusha,56.8,21.36,youth,retail_shop,Phone accessories,Headphones,717,25,High
4,Mwanza,222.6,22.37,general,retail_shop,Phone accessories,Headphones,1945,12,High
1,Mwanza,136.25,21.97,worker,retail_shop,Household items,Wall Art,2042,19,High
7,Dar es Salaam,20.9,24.91,worker,market_stall,Sports goods,Yoga Mat,2371,14,Low
10,Zanzibar,83.5,26.64,youth,retail_shop,Phone accessories,Smartphone,2150,16,High
7,Dar es Salaam,20.9,24.91,youth,retail_shop,Phone accessories,Laptop,3124,22,High
10,Kilimanjaro,51.7,23.9,youth,small_shop,Stationery,Comics,3514,11,Low
4,Arusha,185.1,20.07,general,retail_shop,Phone accessories,Smartwatch,1037,20,High
4,Dar es Salaam,522.0,25.6,youth,retail_shop,Phone accessories,Headphones,813,20,High
1,Arusha,168.8,20.99,general,small_shop,Stationery,Biography,443,15,High
1,Arusha,168.8,20.99,worker,market_stall,Sports goods,Resistance Bands,744,22,Low
4,Dar es Salaam,522.0,25.6,youth,retail_shop,Household items,Curtains,3743,24,High
10,Arusha,56.8,21.36,youth,small_shop,Stationery,Non-fiction,3987,27,High
7,Arusha,19.5,17.72,worker,retail_shop,Personal care,Foundation,1829,20,High
4,Arusha,185.1,20.07,worker,retail_shop,Phone accessories,Smartphone,2607,14,Low
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Household items,Lamp,2810,26,High
4,Zanzibar,499.3,26.05,general,market_stall,Clothing,Jacket,3846,18,Low
4,Mwanza,222.6,22.37,general,market_stall,Clothing,Jacket,4909,28,High
7,Kilimanjaro,1.9,20.71,worker,market_stall,Clothing,Jacket,875,21,High
4,Zanzibar,499.3,26.05,worker,retail_shop,Household items,Curtains,1163,9,Low
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Personal care,Lipstick,2276,17,Low
4,Zanzibar,499.3,26.05,worker,small_shop,Stationery,Non-fiction,3391,19,Low
1,Mwanza,136.25,21.97,youth,retail_shop,Phone accessories,Laptop,1815,16,Low
4,Mwanza,222.6,22.37,youth,retail_shop,Personal care,Foundation,1692,23,High
7,Kilimanjaro,1.9,20.71,general,retail_shop,Personal care,Lipstick,3405,23,High
1,Arusha,168.8,20.99,general,retail_shop,Phone accessories,Laptop,724,22,High
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Wall Art,2661,23,Low
4,Arusha,185.1,20.07,general,small_shop,Stationery,Biography,2500,18,Low
1,Dar es Salaam,191.9,27.62,general,market_stall,Sports goods,Dumbbells,975,19,Low
4,Zanzibar,499.3,26.05,worker,market_stall,Sports goods,Dumbbells,3863,23,Low
4,Arusha,185.1,20.07,youth,market_stall,Clothing,T-shirt,3368,13,Low
7,Dar es Salaam,20.9,24.91,general,market_stall,Sports goods,Treadmill,4504,21,Low
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Wall Art,539,13,Low
4,Dar es Salaam,522.0,25.6,worker,market_stall,Sports goods,Resistance Bands,859,23,High
10,Zanzibar,83.5,26.64,worker,small_shop,Stationery,Biography,4795,12,Low
4,Mwanza,222.6,22.37,youth,retail_shop,Household items,Lamp,1636,15,Low
1,Arusha,168.8,20.99,worker,retail_shop,Personal care,Lipstick,2569,17,High
1,Zanzibar,201.3,27.76,general,retail_shop,Personal care,Moisturizer,578,9,Low
10,Zanzibar,83.5,26.64,general,retail_shop,Household items,Curtains,258,17,Low
7,Mwanza,52.2,22.75,youth,retail_shop,Household items,Lamp,863,12,Low
10,Kilimanjaro,51.7,23.9,general,retail_shop,Household items,Lamp,3779,18,Low
7,Mwanza,52.2,22.75,general,retail_shop,Personal care,Moisturizer,2565,17,High
4,Kilimanjaro,205.1,22.21,general,market_stall,Clothing,Jeans,1238,20,Low
1,Zanzibar,201.3,27.76,worker,retail_shop,Personal care,Perfume,289,17,Low
1,Dar es Salaam,191.9,27.62,general,retail_shop,Personal care,Foundation,1402,11,Low
4,Arusha,185.1,20.07,general,market_stall,Clothing,Jacket,4995,22,High
1,Dar es Salaam,191.9,27.62,youth,market_stall,Clothing,Jacket,4112,12,High
1,Kilimanjaro,43.6,24.46,worker,market_stall,Sports goods,Resistance Bands,4972,25,High
4,Mwanza,222.6,22.37,general,retail_shop,Household items,Cushions,3595,14,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Phone accessories,Smartwatch,2576,19,Low
1,Arusha,168.8,20.99,youth,small_shop,Stationery,Fiction,2057,17,High
4,Mwanza,222.6,22.37,youth,small_shop,Stationery,Comics,1928,24,Low
7,Arusha,19.5,17.72,general,retail_shop,Phone accessories,Smartwatch,3211,12,High
4,Mwanza,222.6,22.37,general,small_shop,Stationery,Non-fiction,3219,25,High
10,Kilimanjaro,51.7,23.9,general,retail_shop,Household items,Curtains,4663,9,Low
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Curtains,463,10,Low
7,Mwanza,52.2,22.75,general,retail_shop,Phone accessories,Smartphone,192,17,Low
7,Mwanza,52.2,22.75,general,market_stall,Clothing,Shoes,1236,10,Low
10,Dar es Salaam,82.3,25.97,general,small_shop,Stationery,Biography,3637,26,High
10,Kilimanjaro,51.7,23.9,worker,small_shop,Stationery,Comics,4904,24,Low
7,Arusha,19.5,17.72,general,market_stall,Clothing,T-shirt,614,14,Low
7,Arusha,19.5,17.72,general,small_shop,Stationery,Fiction,925,8,Low
4,Dar es Salaam,522.0,25.6,youth,market_stall,Clothing,T-shirt,498,25,High
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Wall Art,4265,13,Low
10,Kilimanjaro,51.7,23.9,general,market_stall,Sports goods,Resistance Bands,2578,13,Low
7,Kilimanjaro,1.9,20.71,general,retail_shop,Phone accessories,Laptop,4542,12,Low
7,Zanzibar,35.5,24.65,youth,market_stall,Clothing,T-shirt,3475,24,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Household items,Wall Art,3169,29,High
1,Arusha,168.8,20.99,general,market_stall,Sports goods,Dumbbells,3405,19,Low
7,Mwanza,52.2,22.75,general,market_stall,Clothing,Jeans,4680,19,Low
7,Zanzibar,35.5,24.65,youth,small_shop,Stationery,Comics,104,26,High
4,Dar es Salaam,522.0,25.6,youth,market_stall,Sports goods,Dumbbells,2611,27,High
4,Zanzibar,499.3,26.05,worker,retail_shop,Household items,Wall Art,3010,14,High
7,Dar es Salaam,20.9,24.91,general,market_stall,Sports goods,Dumbbells,4449,20,High
4,Arusha,185.1,20.07,general,market_stall,Clothing,T-shirt,4328,20,Low
1,Zanzibar,201.3,27.76,worker,market_stall,Sports goods,Yoga Mat,2803,15,Low
1,Arusha,168.8,20.99,general,retail_shop,Phone accessories,Smartwatch,384,11,Low
1,Mwanza,136.25,21.97,worker,retail_shop,Household items,Cushions,3024,14,Low
10,Kilimanjaro,51.7,23.9,worker,market_stall,Clothing,Shoes,820,18,High
10,Arusha,56.8,21.36,general,retail_shop,Phone accessories,Smartphone,1379,21,High
4,Mwanza,222.6,22.37,general,market_stall,Sports goods,Dumbbells,4786,11,Low
1,Mwanza,136.25,21.97,general,retail_shop,Personal care,Moisturizer,354,26,High
1,Kilimanjaro,43.6,24.46,general,market_stall,Sports goods,Dumbbells,3337,21,Low
7,Arusha,19.5,17.72,worker,retail_shop,Phone accessories,Laptop,1125,16,High
7,Kilimanjaro,1.9,20.71,worker,market_stall,Sports goods,Yoga Mat,1844,22,High
7,Kilimanjaro,1.9,20.71,general,market_stall,Clothing,Jacket,1131,8,Low
1,Zanzibar,201.3,27.76,youth,retail_shop,Personal care,Lipstick,4545,21,High
1,Kilimanjaro,43.6,24.46,general,market_stall,Sports goods,Treadmill,624,11,Low
10,Mwanza,152.75,22.48,general,small_shop,Stationery,Comics,3020,27,High
4,Dar es Salaam,522.0,25.6,general,market_stall,Clothing,Jeans,455,22,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Personal care,Moisturizer,935,23,High
10,Arusha,56.8,21.36,general,market_stall,Clothing,Jacket,2499,17,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Fiction,767,23,High
7,Dar es Salaam,20.9,24.91,worker,retail_shop,Personal care,Perfume,892,11,Low
7,Arusha,19.5,17.72,general,retail_shop,Personal care,Perfume,2384,26,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Cushions,4858,7,Low
7,Zanzibar,35.5,24.65,youth,market_stall,Sports goods,Dumbbells,3473,13,Low
4,Arusha,185.1,20.07,general,retail_shop,Personal care,Foundation,3548,19,High
1,Dar es Salaam,191.9,27.62,worker,retail_shop,Personal care,Perfume,4788,20,High
10,Zanzibar,83.5,26.64,general,market_stall,Clothing,Shoes,456,15,High
4,Kilimanjaro,205.1,22.21,worker,small_shop,Stationery,Fiction,3719,19,High
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Treadmill,2879,11,Low
1,Dar es Salaam,191.9,27.62,general,retail_shop,Phone accessories,Smartphone,2898,16,High
1,Arusha,168.8,20.99,worker,retail_shop,Phone accessories,Smartphone,859,22,High
4,Arusha,185.1,20.07,general,retail_shop,Household items,Wall Art,2746,21,Low
10,Mwanza,152.75,22.48,general,retail_shop,Phone accessories,Smartphone,2583,19,High
1,Dar es Salaam,191.9,27.62,worker,small_shop,Stationery,Fiction,3241,18,High
7,Dar es Salaam,20.9,24.91,youth,retail_shop,Household items,Wall Art,4941,22,High
4,Kilimanjaro,205.1,22.21,youth,market_stall,Clothing,Shoes,3749,21,Low
4,Kilimanjaro,205.1,22.21,worker,market_stall,Sports goods,Dumbbells,1310,10,Low
4,Zanzibar,499.3,26.05,youth,retail_shop,Phone accessories,Smartphone,3639,19,Low
7,Mwanza,52.2,22.75,general,retail_shop,Phone accessories,Headphones,1883,17,High
10,Arusha,56.8,21.36,youth,retail_shop,Household items,Cushions,2308,17,High
1,Zanzibar,201.3,27.76,youth,retail_shop,Phone accessories,Smartwatch,4151,18,Low
1,Kilimanjaro,43.6,24.46,general,market_stall,Sports goods,Treadmill,1113,8,Low
7,Kilimanjaro,1.9,20.71,worker,market_stall,Clothing,Shoes,169,13,High
4,Arusha,185.1,20.07,worker,market_stall,Sports goods,Resistance Bands,3908,27,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Household items,Wall Art,572,19,Low
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Yoga Mat,4368,19,Low
4,Mwanza,222.6,22.37,general,retail_shop,Household items,Wall Art,1624,20,Low
10,Zanzibar,83.5,26.64,youth,retail_shop,Household items,Cushions,4402,27,High
10,Zanzibar,83.5,26.64,worker,market_stall,Clothing,T-shirt,1045,17,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Non-fiction,1049,16,Low
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Lamp,407,16,High
7,Zanzibar,35.5,24.65,youth,retail_shop,Phone accessories,Laptop,2883,19,Low
1,Mwanza,136.25,21.97,general,retail_shop,Household items,Lamp,2076,19,Low
10,Arusha,56.8,21.36,general,retail_shop,Personal care,Moisturizer,3425,15,High
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Personal care,Lipstick,2818,11,Low
10,Mwanza,152.75,22.48,general,retail_shop,Personal care,Perfume,2887,18,Low
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Cushions,1065,25,Low
10,Mwanza,152.75,22.48,youth,retail_shop,Personal care,Lipstick,192,8,Low
1,Mwanza,136.25,21.97,youth,small_shop,Stationery,Non-fiction,3543,23,High
7,Kilimanjaro,1.9,20.71,youth,market_stall,Clothing,Jeans,3030,15,Low
7,Mwanza,52.2,22.75,general,retail_shop,Household items,Wall Art,4741,28,High
10,Dar es Salaam,82.3,25.97,general,small_shop,Stationery,Non-fiction,999,20,Low
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Treadmill,4585,18,Low
7,Mwanza,52.2,22.75,general,retail_shop,Personal care,Moisturizer,1818,19,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Phone accessories,Smartphone,3091,21,High
1,Zanzibar,201.3,27.76,general,retail_shop,Phone accessories,Headphones,250,24,High
10,Dar es Salaam,82.3,25.97,general,market_stall,Sports goods,Yoga Mat,4638,21,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Phone accessories,Smartwatch,2609,24,High
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Biography,4161,24,High
4,Dar es Salaam,522.0,25.6,worker,market_stall,Clothing,Jeans,1090,9,Low
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Foundation,3350,14,High
4,Zanzibar,499.3,26.05,general,retail_shop,Phone accessories,Headphones,4255,16,Low
1,Kilimanjaro,43.6,24.46,general,retail_shop,Household items,Lamp,4530,20,Low
1,Kilimanjaro,43.6,24.46,general,small_shop,Stationery,Fiction,2503,12,Low
10,Arusha,56.8,21.36,youth,market_stall,Clothing,Jacket,366,13,Low
10,Arusha,56.8,21.36,general,small_shop,Stationery,Non-fiction,230,23,High
4,Arusha,185.1,20.07,youth,market_stall,Sports goods,Dumbbells,695,11,Low
7,Dar es Salaam,20.9,24.91,youth,small_shop,Stationery,Biography,654,19,High
1,Arusha,168.8,20.99,worker,market_stall,Sports goods,Yoga Mat,3471,21,High
7,Dar es Salaam,20.9,24.91,worker,retail_shop,Household items,Lamp,4947,14,Low
7,Kilimanjaro,1.9,20.71,worker,market_stall,Clothing,Jeans,1712,17,High
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Laptop,476,21,Low
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Household items,Cushions,259,29,High
10,Kilimanjaro,51.7,23.9,worker,small_shop,Stationery,Non-fiction,3835,21,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Personal care,Perfume,3125,22,Low
1,Mwanza,136.25,21.97,general,market_stall,Sports goods,Resistance Bands,4243,7,Low
4,Dar es Salaam,522.0,25.6,worker,small_shop,Stationery,Non-fiction,4848,29,High
1,Arusha,168.8,20.99,youth,market_stall,Clothing,T-shirt,488,23,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Personal care,Moisturizer,1103,20,Low
7,Arusha,19.5,17.72,general,retail_shop,Phone accessories,Smartphone,665,11,Low
1,Zanzibar,201.3,27.76,general,market_stall,Clothing,Jeans,1522,16,High
4,Mwanza,222.6,22.37,youth,small_shop,Stationery,Non-fiction,4793,29,High
4,Arusha,185.1,20.07,worker,retail_shop,Personal care,Perfume,1337,16,High
1,Mwanza,136.25,21.97,worker,retail_shop,Phone accessories,Headphones,2663,15,Low
1,Zanzibar,201.3,27.76,general,retail_shop,Personal care,Moisturizer,2844,20,Low
7,Kilimanjaro,1.9,20.71,worker,market_stall,Sports goods,Dumbbells,1294,15,Low
7,Dar es Salaam,20.9,24.91,worker,retail_shop,Personal care,Lipstick,3871,16,High
4,Arusha,185.1,20.07,worker,retail_shop,Household items,Wall Art,3035,18,High
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Smartphone,682,12,Low
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Biography,2061,24,Low
